"country_name","country_code","country","year","aquaculture_production_metric_tons","capture_fisheries_production_metric_tons","total_fisheries_production_metric_tons"
"Cabo Verde","CPV","Cape Verde","2007",0,20127,20127
"Cabo Verde","CPV","Cape Verde","2008",0,21119,21119
"Cabo Verde","CPV","Cape Verde","2009",0,19213,19213
"Cabo Verde","CPV","Cape Verde","2010",0,21412,21412
"Cabo Verde","CPV","Cape Verde","2011",0,23077,23077
"Cabo Verde","CPV","Cape Verde","2012",0,20943.45,20943.45
"Cabo Verde","CPV","Cape Verde","2013",0,35983.8,35983.8
"Cabo Verde","CPV","Cape Verde","2014",0,35677.41,35677.41
"Cabo Verde","CPV","Cape Verde","2015",0,39393.28,39393.28
"Cabo Verde","CPV","Cape Verde","2016",0,27938.73,27938.73
"Cabo Verde","CPV","Cape Verde","2017",0,18617,18617
"Cabo Verde","CPV","Cape Verde","2018",0,26593.23,26593.23
"Cabo Verde","CPV","Cape Verde","2019",5,17190.32,17195.32
"Cabo Verde","CPV","Cape Verde","2020",22,19485.25,19507.25
"Cabo Verde","CPV","Cape Verde","2021",28,11623.87,11651.87
"Cambodia","KHM","Cambodia","1996",9600,94710,104310
"Cambodia","KHM","Cambodia","1997",11800,102800,114600
"Cambodia","KHM","Cambodia","1998",14100,107900,122000
"Cambodia","KHM","Cambodia","1999",15000,269156,284156
"Cambodia","KHM","Cambodia","2000",14430,281619.51,296049.51
"Cambodia","KHM","Cambodia","2001",17500,427000.01,444500.01
"Cambodia","KHM","Cambodia","2002",18250,406150.01,424400.01
"Cambodia","KHM","Cambodia","2003",26300,363500,389800
"Cambodia","KHM","Cambodia","2004",37515,305800,343315
"Cambodia","KHM","Cambodia","2005",44000,381000,425000
"Cambodia","KHM","Cambodia","2006",41010,482500,523510
"Cambodia","KHM","Cambodia","2007",35260,458500,493760
"Cambodia","KHM","Cambodia","2008",40000,431000,471000
"Cambodia","KHM","Cambodia","2009",50000,465000,515000
"Cambodia","KHM","Cambodia","2010",60000,490000.01,550000.01
"Cambodia","KHM","Cambodia","2011",72000,536000,608000
"Cambodia","KHM","Cambodia","2012",74000,607999.99,681999.99
"Cambodia","KHM","Cambodia","2013",90000,638000,728000
"Cambodia","KHM","Cambodia","2014",120055,625255,745310
"Cambodia","KHM","Cambodia","2015",145000,608405.01,753405.01
"Cambodia","KHM","Cambodia","2016",172500,629950,802450
"Cambodia","KHM","Cambodia","2017",207500,648820,856320
"Cambodia","KHM","Cambodia","2018",254050,656105.01,910155.01
"Cambodia","KHM","Cambodia","2019",307408,601100.01,908508.01
"Cambodia","KHM","Cambodia","2020",400400,535900,936300
"Cambodia","KHM","Cambodia","2021",348350,508049.99,856399.99
"Cameroon","CMR","Cameroon","1996",58,98529,98587
"Cameroon","CMR","Cameroon","1997",67,102000,102067
"Cameroon","CMR","Cameroon","1998",67,106800,106867
"Cameroon","CMR","Cameroon","1999",67,110000,110067
"Cameroon","CMR","Cameroon","2000",50,112109,112159
"Cameroon","CMR","Cameroon","2001",150,121031,121181
"Cameroon","CMR","Cameroon","2002",330,130135,130465
"Cameroon","CMR","Cameroon","2003",385,117801,118186
"Cameroon","CMR","Cameroon","2004",395,129000,129395
"Cameroon","CMR","Cameroon","2005",402,142345,142747
"Cameroon","CMR","Cameroon","2006",435,137232,137667
"Cameroon","CMR","Cameroon","2007",546,138612,139158
"Cameroon","CMR","Cameroon","2008",546,155300,155846
"Cameroon","CMR","Cameroon","2009",546,172000,172546
"Cameroon","CMR","Cameroon","2010",570,181000,181570
"Cameroon","CMR","Cameroon","2011",571,190000,190571
"Cameroon","CMR","Cameroon","2012",840,199000,199840
"Cameroon","CMR","Cameroon","2013",1195,207000,208195
"Cameroon","CMR","Cameroon","2014",1575,215000,216575
"Cameroon","CMR","Cameroon","2015",1955,224000,225955
"Cameroon","CMR","Cameroon","2016",2315,233190,235505
"Cameroon","CMR","Cameroon","2017",3847,266737,270584
"Cameroon","CMR","Cameroon","2018",5500,281945,287445
"Cameroon","CMR","Cameroon","2019",6900,296953.82,303853.82
"Cameroon","CMR","Cameroon","2020",8500,281630,290130
"Cameroon","CMR","Cameroon","2021",9800,290330,300130
"Canada","CAN","Canada","1996",72376,925943,998319
"Canada","CAN","Canada","1997",81676,1001276,1082952
"Canada","CAN","Canada","1998",91046,1031373,1122419
"Canada","CAN","Canada","1999",112916,1047330,1160246
"Canada","CAN","Canada","2000",127665,1032686,1160351
"Canada","CAN","Canada","2001",153046,1076924,1229970
"Canada","CAN","Canada","2002",172046,1105841,1277887
"Canada","CAN","Canada","2003",167798,1153788,1321586
"Canada","CAN","Canada","2004",145018,1213644,1358662
"Canada","CAN","Canada","2005",154587,1145594,1300181
"Canada","CAN","Canada","2006",171629,1122606,1294235
"Canada","CAN","Canada","2007",152486,1044982,1197468
"Canada","CAN","Canada","2008",155549,967874,1123423
"Canada","CAN","Canada","2009",155928,993173,1149101
"Canada","CAN","Canada","2010",162341,975764,1138105
"Canada","CAN","Canada","2011",169706,939688.33,1109394.33
"Canada","CAN","Canada","2012",184910,834404.23,1019314.23
"Canada","CAN","Canada","2013",168015,893174.36,1061189.36
"Canada","CAN","Canada","2014",139732,884882.53,1024614.53
"Canada","CAN","Canada","2015",187374,867807.5,1055181.5
"Canada","CAN","Canada","2016",200765,884400.43,1085165.43
"Canada","CAN","Canada","2017",191616,852140.29,1043756.29
"Canada","CAN","Canada","2018",191373,859887.15,1051260.15
"Canada","CAN","Canada","2019",187226,792937.12,980163.12
"Canada","CAN","Canada","2020",171007,739691.4,910698.4
"Canada","CAN","Canada","2021",191449,754504.64,945953.64
"Chile","CHL","Chile","1996",323115,6909631,7232746
"Chile","CHL","Chile","1997",375113,5990596,6365709
"Chile","CHL","Chile","1998",361430,3463177,3824607
"Chile","CHL","Chile","1999",305494,5281822,5587316
"Chile","CHL","Chile","2000",425058,4547594,4972652
"Chile","CHL","Chile","2001",631634,4031799,4663433
"Chile","CHL","Chile","2002",617303,4515437,5132740
"Chile","CHL","Chile","2003",607338,3921103,4528441
"Chile","CHL","Chile","2004",696157,5317385,6013542
"Chile","CHL","Chile","2005",739368,4738165,5477533
"Chile","CHL","Chile","2006",832329,4461856,5294185
"Chile","CHL","Chile","2007",806166,4132854,4939020
"Chile","CHL","Chile","2008",870845,3939379,4810224
"Chile","CHL","Chile","2009",881084,3821818,4702902
"Chile","CHL","Chile","2010",713241,3048316,3761557
"Chile","CHL","Chile","2011",969539,3466956,4436495
"Chile","CHL","Chile","2012",1075547,3007536.31,4083083.31
"Chile","CHL","Chile","2013",1045718,2288875.04,3334593.04
"Chile","CHL","Chile","2014",1227359,2592748,3820107
"Chile","CHL","Chile","2015",1057742,2131558,3189300
"Chile","CHL","Chile","2016",1050117,1826602.41,2876719.41
"Chile","CHL","Chile","2017",1219747.1,2335016.12,3554763.22
"Chile","CHL","Chile","2018",1287232.58,2370411.23,3657643.81
"Chile","CHL","Chile","2019",1407289,2380299.99,3787588.99
"Chile","CHL","Chile","2020",1505486,2183235.13,3688721.13
"Chile","CHL","Chile","2021",1443520,2390072.38,3833592.38
"China","CHN","China","1996",23465787,14333737,37799524
"China","CHN","China","1997",23747399,14719861,38467260
"China","CHN","China","1998",25671893,15472568,41144461
"China","CHN","China","1999",28000956,15208077,43209033
"China","CHN","China","2000",29749708,14823866,44573574
"China","CHN","China","2001",31102502,14403875,45506377
"China","CHN","China","2002",33160273,14426596,47586869
"China","CHN","China","2003",34891716,14598934,49490650
"China","CHN","China","2004",37172411,14786243,51958654
"China","CHN","China","2005",38943267,14850730,53793997
"China","CHN","China","2006",40911091.49,14995706,55906797.49
"China","CHN","China","2007",42530160.3,14987636,57517796.3
"China","CHN","China","2008",44072886.73,15157263,59230149.73
"China","CHN","China","2009",46062875.71,15062980,61125855.71
"China","CHN","China","2010",47789756.78,15054057,62843813.78
"China","CHN","China","2011",49147606.1,15263615.15,64411221.25
"China","CHN","China","2012",52082585.66,15446318.15,67528903.81
"China","CHN","China","2013",55029057.76,15633567.44,70662625.2
"China","CHN","China","2014",57320503.73,16363366.41,73683870.14
"China","CHN","China","2015",59368941.59,16647934.68,76016876.27
"China","CHN","China","2016",62318377.86,16019261.57,78337639.43
"China","CHN","China","2017",64358480.81,15576685.3,79935166.11
"China","CHN","China","2018",66135059.34,14831109.11,80966168.45
"China","CHN","China","2019",68423858.99,14169893.46,82593752.45
"China","CHN","China","2020",70483538.48,13445983.02,83929521.5
"China","CHN","China","2021",72805297,13142836.98,85948133.98
"Colombia","COL","Colombia","1996",29990,130099,160089
"Colombia","COL","Colombia","1997",43710,148053,191763
"Colombia","COL","Colombia","1998",45933,134616,180549
"Colombia","COL","Colombia","1999",52947,127426,180373
"Colombia","COL","Colombia","2000",61786,137061,198847
"Colombia","COL","Colombia","2001",57660,146164,203824
"Colombia","COL","Colombia","2002",57160,124799,181959
"Colombia","COL","Colombia","2003",60895,130147,191042
"Colombia","COL","Colombia","2004",60072,112492,172564
"Colombia","COL","Colombia","2005",61000,121002,182002
"Colombia","COL","Colombia","2006",70132,103997,174129
"Colombia","COL","Colombia","2007",66565,121655,188220
"Colombia","COL","Colombia","2008",68200,112892,181092
"Colombia","COL","Colombia","2009",80623,106450,187073
"Colombia","COL","Colombia","2010",80367,81168,161535
"Colombia","COL","Colombia","2011",83681,87491,171172
"Colombia","COL","Colombia","2012",89654,72004,161658
"Colombia","COL","Colombia","2013",89398,70706,160104
"Colombia","COL","Colombia","2014",92002,92879,184881
"Colombia","COL","Colombia","2015",95857,81951,177808
"Colombia","COL","Colombia","2016",106685,69338,176023
"Colombia","COL","Colombia","2017",118485,88223.5,206708.5
"Colombia","COL","Colombia","2018",132756.22,81542.99,214299.21
"Colombia","COL","Colombia","2019",171025.45,112072.5,283097.95
"Colombia","COL","Colombia","2020",179350.99,91924.46,271275.45
"Colombia","COL","Colombia","2021",192521.03,128869.15,321390.18
"Comoros","COM","Comoros","1996",NA,12696,NA
"Comoros","COM","Comoros","1997",NA,12576,NA
"Comoros","COM","Comoros","1998",NA,12317,NA
"Comoros","COM","Comoros","1999",NA,11818,NA
"Comoros","COM","Comoros","2000",NA,12003,NA
"Comoros","COM","Comoros","2001",NA,11425,NA
"Comoros","COM","Comoros","2002",NA,11178,NA
"Comoros","COM","Comoros","2003",NA,11053,NA
"Comoros","COM","Comoros","2004",NA,10987,NA
"Comoros","COM","Comoros","2005",NA,10738,NA
"Comoros","COM","Comoros","2006",NA,10464,NA
"Comoros","COM","Comoros","2007",NA,14401,NA
"Comoros","COM","Comoros","2008",NA,22714,NA
"Comoros","COM","Comoros","2009",NA,44745,NA
"Comoros","COM","Comoros","2010",NA,63447,NA
"Comoros","COM","Comoros","2011",NA,38180,NA
"Comoros","COM","Comoros","2012",NA,36295.23,NA
"Comoros","COM","Comoros","2013",NA,43732.61,NA
"Comoros","COM","Comoros","2014",NA,9257.28,NA
"Comoros","COM","Comoros","2015",NA,11789.68,NA
"Comoros","COM","Comoros","2016",NA,20039.49,NA
"Comoros","COM","Comoros","2017",NA,17438.13,NA
"Comoros","COM","Comoros","2018",NA,13801.52,NA
"Comoros","COM","Comoros","2019",NA,17599.95,NA
"Comoros","COM","Comoros","2020",NA,20755.44,NA
"Comoros","COM","Comoros","2021",NA,19356.06,NA
"Congo, Dem. Rep.","COD","Congo - Kinshasa","1996",600,163010,163610
"Congo, Dem. Rep.","COD","Congo - Kinshasa","1997",1000,162211,163211
"Congo, Dem. Rep.","COD","Congo - Kinshasa","1998",1833,178041,179874
"Congo, Dem. Rep.","COD","Congo - Kinshasa","1999",1993,208448,210441
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2000",2076,244619,246695
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2001",2744,231378,234122
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2002",2965,237690,240655
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2003",2965,234375,237340
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2004",2965,235752,238717
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2005",3015,234814,237829
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2006",3020,234562,237582
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2007",3020.5,234252,237272.5
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2008",3025,231447,234472
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2009",3025,228363,231388
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2010",3025,224491,227516
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2011",3030,221250,224280
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2012",2929,218000,220929
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2013",2921,227414,230335
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2014",2921,229612,232533
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2015",3007,230726,233733
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2016",3226,237372,240598
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2017",3580,238000,241580
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2018",3880,238000,241880
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2019",4290,238000,242290
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2020",4690,217750,222440
"Congo, Dem. Rep.","COD","Congo - Kinshasa","2021",5195,228665,233860
"Congo, Rep.","COG","Congo - Brazzaville","1996",106,45473,45579
"Congo, Rep.","COG","Congo - Brazzaville","1997",99,38082,38181
"Congo, Rep.","COG","Congo - Brazzaville","1998",140,42955,43095
"Congo, Rep.","COG","Congo - Brazzaville","1999",190,43509,43699
"Congo, Rep.","COG","Congo - Brazzaville","2000",66,45958,46024
"Congo, Rep.","COG","Congo - Brazzaville","2001",64,48830,48894
"Congo, Rep.","COG","Congo - Brazzaville","2002",68,51927,51995
"Congo, Rep.","COG","Congo - Brazzaville","2003",69,53865,53934
"Congo, Rep.","COG","Congo - Brazzaville","2004",72,57024,57096
"Congo, Rep.","COG","Congo - Brazzaville","2005",80,54616,54696
"Congo, Rep.","COG","Congo - Brazzaville","2006",21,59082,59103
"Congo, Rep.","COG","Congo - Brazzaville","2007",25,59216,59241
"Congo, Rep.","COG","Congo - Brazzaville","2008",215,54104,54319
"Congo, Rep.","COG","Congo - Brazzaville","2009",243,61218,61461
"Congo, Rep.","COG","Congo - Brazzaville","2010",285,65186,65471
"Congo, Rep.","COG","Congo - Brazzaville","2011",335,73233,73568
"Congo, Rep.","COG","Congo - Brazzaville","2012",405,81150,81555
"Congo, Rep.","COG","Congo - Brazzaville","2013",465,73326,73791
"Congo, Rep.","COG","Congo - Brazzaville","2014",520,73536,74056
"Congo, Rep.","COG","Congo - Brazzaville","2015",579,69349,69928
"Congo, Rep.","COG","Congo - Brazzaville","2016",643,86834,87477
"Congo, Rep.","COG","Congo - Brazzaville","2017",692,95035,95727
"Congo, Rep.","COG","Congo - Brazzaville","2018",640,98734,99374
"Congo, Rep.","COG","Congo - Brazzaville","2019",731,70349.84,71080.84
"Congo, Rep.","COG","Congo - Brazzaville","2020",900,70637.35,71537.35
"Congo, Rep.","COG","Congo - Brazzaville","2021",911,69419,70330
"Costa Rica","CRI","Costa Rica","1996",6986,24335,31321
"Costa Rica","CRI","Costa Rica","1997",7000,26696,33696
"Costa Rica","CRI","Costa Rica","1998",7937,24620,32557
"Costa Rica","CRI","Costa Rica","1999",9324,28029,37353
"Costa Rica","CRI","Costa Rica","2000",9708,35163,44871
"Costa Rica","CRI","Costa Rica","2001",10520,34016,44536
"Costa Rica","CRI","Costa Rica","2002",17892,33045,50937
"Costa Rica","CRI","Costa Rica","2003",20546,29556,50102
"Costa Rica","CRI","Costa Rica","2004",24708,20000,44708
"Costa Rica","CRI","Costa Rica","2005",24038,21489,45527
"Costa Rica","CRI","Costa Rica","2006",19962,19195,39157
"Costa Rica","CRI","Costa Rica","2007",25765,19751,45516
"Costa Rica","CRI","Costa Rica","2008",27059,21405,48464
"Costa Rica","CRI","Costa Rica","2009",24754.3,19814,44568.3
"Costa Rica","CRI","Costa Rica","2010",26839,17916,44755
"Costa Rica","CRI","Costa Rica","2011",27713.5,13928,41641.5
"Costa Rica","CRI","Costa Rica","2012",27287,15045,42332
"Costa Rica","CRI","Costa Rica","2013",30352,18558,48910
"Costa Rica","CRI","Costa Rica","2014",26765.5,14746,41511.5
"Costa Rica","CRI","Costa Rica","2015",23559.5,14750,38309.5
"Costa Rica","CRI","Costa Rica","2016",22212,11776.61,33988.61
"Costa Rica","CRI","Costa Rica","2017",21124,12498.83,33622.83
"Costa Rica","CRI","Costa Rica","2018",21955,14422.57,36377.57
"Costa Rica","CRI","Costa Rica","2019",22046,17768.97,39814.97
"Costa Rica","CRI","Costa Rica","2020",16268.95,26679.37,42948.32
"Costa Rica","CRI","Costa Rica","2021",17309.4,29122.73,46432.13
"Cote d'Ivoire","CIV","Côte d’Ivoire","1996",1128,72711,73839
"Cote d'Ivoire","CIV","Côte d’Ivoire","1997",450,67167,67617
"Cote d'Ivoire","CIV","Côte d’Ivoire","1998",862,72528,73390
"Cote d'Ivoire","CIV","Côte d’Ivoire","1999",1000,78273,79273
"Cote d'Ivoire","CIV","Côte d’Ivoire","2000",1197,80323,81520
"Cote d'Ivoire","CIV","Côte d’Ivoire","2001",1025,76005,77030
"Cote d'Ivoire","CIV","Côte d’Ivoire","2002",806,69870,70676
"Cote d'Ivoire","CIV","Côte d’Ivoire","2003",866,68903,69769
"Cote d'Ivoire","CIV","Côte d’Ivoire","2004",866,54401,55267
"Cote d'Ivoire","CIV","Côte d’Ivoire","2005",866,42665,43531
"Cote d'Ivoire","CIV","Côte d’Ivoire","2006",866,54830,55696
"Cote d'Ivoire","CIV","Côte d’Ivoire","2007",1290,47300,48590
"Cote d'Ivoire","CIV","Côte d’Ivoire","2008",1290,43799,45089
"Cote d'Ivoire","CIV","Côte d’Ivoire","2009",1340,42893,44233
"Cote d'Ivoire","CIV","Côte d’Ivoire","2010",1700,48038,49738
"Cote d'Ivoire","CIV","Côte d’Ivoire","2011",3394,52468,55862
"Cote d'Ivoire","CIV","Côte d’Ivoire","2012",3720,52513.2,56233.2
"Cote d'Ivoire","CIV","Côte d’Ivoire","2013",3720,61360.8,65080.8
"Cote d'Ivoire","CIV","Côte d’Ivoire","2014",3750,74810.23,78560.23
"Cote d'Ivoire","CIV","Côte d’Ivoire","2015",4000,98546.93,102546.93
"Cote d'Ivoire","CIV","Côte d’Ivoire","2016",4392,104288.81,108680.81
"Cote d'Ivoire","CIV","Côte d’Ivoire","2017",4500,94790.43,99290.43
"Cote d'Ivoire","CIV","Côte d’Ivoire","2018",4700,109074.76,113774.76
"Cote d'Ivoire","CIV","Côte d’Ivoire","2019",5020,109031.42,114051.42
"Cote d'Ivoire","CIV","Côte d’Ivoire","2020",5420,103116.38,108536.38
"Cote d'Ivoire","CIV","Côte d’Ivoire","2021",5720,105295.36,111015.36
"Croatia","HRV","Croatia","1996",2889,18237,21126
"Croatia","HRV","Croatia","1997",3510,17041.49,20551.49
"Croatia","HRV","Croatia","1998",5989,21946.08,27935.08
"Croatia","HRV","Croatia","1999",6313,18909.19,25222.19
"Croatia","HRV","Croatia","2000",6876,21068.24,27944.24
"Croatia","HRV","Croatia","2001",10468,18551.12,29019.12
"Croatia","HRV","Croatia","2002",9095,21235.54,30330.54
"Croatia","HRV","Croatia","2003",9505,19957.04,29462.04
"Croatia","HRV","Croatia","2004",12834,30172.12,43006.12
"Croatia","HRV","Croatia","2005",13842,34693.09,48535.09
"Croatia","HRV","Croatia","2006",18847,37876.13,56723.13
"Croatia","HRV","Croatia","2007",16135,40225.63,56360.63
"Croatia","HRV","Croatia","2008",15729,49062.08,64791.08
"Croatia","HRV","Croatia","2009",16328.55,55788.5,72117.05
"Croatia","HRV","Croatia","2010",15678.51,52867.3,68545.81
"Croatia","HRV","Croatia","2011",14604,71396.06,86000.06
"Croatia","HRV","Croatia","2012",11222.1,64389.18,75611.28
"Croatia","HRV","Croatia","2013",13720.21,75832.34,89552.55
"Croatia","HRV","Croatia","2014",13767.99,80369.89,94137.88
"Croatia","HRV","Croatia","2015",16874.85,73945,90819.85
"Croatia","HRV","Croatia","2016",17269.05,73301.74,90570.79
"Croatia","HRV","Croatia","2017",17114.41,69940.39,87054.8
"Croatia","HRV","Croatia","2018",19680.31,70558,90238.31
"Croatia","HRV","Croatia","2019",20442.97,64581.41,85024.38
"Croatia","HRV","Croatia","2020",21718.27,71637.7,93355.97
"Croatia","HRV","Croatia","2021",26830.7,62422.22,89252.92
"Cuba","CUB","Cuba","1996",36354,84206.8,120560.8
"Cuba","CUB","Cuba","1997",36367,76801.5,113168.5
"Cuba","CUB","Cuba","1998",39603,58738.1,98341.1
"Cuba","CUB","Cuba","1999",40166,60645.1,100811.1
"Cuba","CUB","Cuba","2000",32780,68486,101266
